,factors,cv_score,cv_score_std
867,"['lattice_constant_fcc', 'c44_sc', 'unstable_stack_energy_slip_fraction_fcc']",-356.9416503188459,335.88006846561154
326,"['ideal_surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",-356.9478232982596,311.7611363777115
116,"['bulk_modulus_bcc', 'relaxed_formation_potential_energy_fcc']",-356.9652202429563,316.3979758008593
1729,"['bulk_modulus_sc', 'c44_bcc', 'relaxed_formation_potential_energy_fcc']",-357.17635125219175,334.7559151470058
1758,"['bulk_modulus_sc', 'cohesive_energy_fcc', 'ideal_surface_energy_100_fcc']",-357.18968003795516,345.73270555579023
1392,"['bulk_modulus_bcc', 'extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-357.2314198420067,320.8144356800093
2366,"['c12_bcc', 'ideal_surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",-357.2379342182267,309.66411005103373
2927,"['extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'relaxation_volume_fcc']",-357.2858348697785,313.09148304472745
2217,"['c11_sc', 'cohesive_energy_fcc', 'surface_energy_100_fcc']",-357.2987039527209,306.9499072411633
2343,"['c12_bcc', 'cohesive_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-357.32934227847176,334.36031287063037
155,"['bulk_modulus_sc', 'unstable_stack_energy_fcc']",-357.3989085790591,438.020756693507
1646,"['bulk_modulus_sc', 'c11_fcc', 'c44_sc']",-357.437607944151,331.1891350499148
2534,"['c12_sc', 'cohesive_energy_fcc', 'ideal_surface_energy_100_fcc']",-357.458116266496,314.86546852828417
2267,"['c11_sc', 'relaxed_formation_potential_energy_fcc', 'relaxation_volume_fcc']",-357.4820985963566,283.85650120400584
2492,"['c12_fcc', 'relaxed_formation_potential_energy_fcc', 'relaxation_volume_fcc']",-357.48950186657964,312.41630231167
2338,"['c12_bcc', 'cohesive_energy_fcc', 'ideal_surface_energy_100_fcc']",-357.53685119231136,340.09682839350455
1649,"['bulk_modulus_sc', 'c11_fcc', 'surface_energy_100_fcc']",-357.5507708275524,328.6750326207543
1655,"['bulk_modulus_sc', 'c11_fcc', 'unrelaxed_formation_potential_energy_fcc']",-357.6057835639903,330.3448846788375
345,"['relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-357.70884479091836,313.30203611957563
2045,"['c11_fcc', 'c44_bcc', 'c44_sc']",-357.7434290175632,344.3606709557814
1923,"['c11_bcc', 'c44_sc', 'relaxed_formation_potential_energy_fcc']",-357.74665098531443,316.2386197109608
1137,"['lattice_constant_sc', 'thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc']",-357.7677077317786,343.90353618333364
950,"['lattice_constant_sc', 'bulk_modulus_fcc', 'c11_bcc']",-357.7946022914658,306.9540337092634
2104,"['c11_fcc', 'surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-357.810151878169,325.32349057396476
807,"['lattice_constant_fcc', 'c12_fcc', 'c12_sc']",-357.83851816139907,315.128575906029
2111,"['c11_fcc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-357.8911635579366,326.1015674935882
1650,"['bulk_modulus_sc', 'c11_fcc', 'ideal_surface_energy_100_fcc']",-357.89349577432245,330.52251487707053
2780,"['c44_sc', 'relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-357.9229534207346,313.98403987354015
717,"['lattice_constant_fcc', 'bulk_modulus_sc', 'c11_bcc']",-357.9244711579259,329.4855261166604
676,"['lattice_constant_fcc', 'bulk_modulus_bcc', 'c11_bcc']",-357.94555926159035,340.3535498297688
691,"['lattice_constant_fcc', 'bulk_modulus_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-357.9715438704205,325.0435724023865
808,"['lattice_constant_fcc', 'c12_fcc', 'c44_bcc']",-357.97155745722284,352.9782277434439
1356,"['bulk_modulus_bcc', 'cohesive_energy_fcc', 'thermal_expansion_coeff_fcc']",-358.04866340940936,371.94523161282746
521,"['lattice_constant_bcc', 'c12_bcc', 'thermal_expansion_coeff_fcc']",-358.04943927454383,351.03683664313905
2876,"['surface_energy_100_fcc', 'extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-358.07214137203414,321.4732396817744
2223,"['c11_sc', 'cohesive_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-358.0854121123291,313.6003064696086
2945,"['unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc', 'relaxation_volume_fcc']",-358.13242808410047,308.4714772755334
681,"['lattice_constant_fcc', 'bulk_modulus_bcc', 'c12_sc']",-358.14527405478947,328.1234411313776
1593,"['bulk_modulus_fcc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-358.1578922982056,346.9456323770029
824,"['lattice_constant_fcc', 'c12_sc', 'c44_sc']",-358.21427132365153,334.8748580702393
721,"['lattice_constant_fcc', 'bulk_modulus_sc', 'c12_fcc']",-358.21818626427506,326.84299639249593
1988,"['c11_fcc', 'c11_sc', 'cohesive_energy_fcc']",-358.2997822652249,306.327457757763
1122,"['lattice_constant_sc', 'c44_sc', 'unrelaxed_formation_potential_energy_fcc']",-358.32664948043066,316.14590700764955
1602,"['bulk_modulus_fcc', 'extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-358.3402037591904,322.0796902003252
2803,"['cohesive_energy_fcc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-358.3513609793538,349.5084093955959
1352,"['bulk_modulus_bcc', 'c44_sc', 'relaxed_formation_potential_energy_fcc']",-358.41024455634727,319.28687987144457
2094,"['c11_fcc', 'thermal_expansion_coeff_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-358.4343681146406,336.71457478291535
2649,"['c44_bcc', 'extr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",-358.46803458771643,379.94774442703147
1171,"['lattice_constant_sc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-358.46958301570925,316.2108048666004
2532,"['c12_sc', 'cohesive_energy_fcc', 'thermal_expansion_coeff_fcc']",-358.4786132454081,339.2265031682587
1573,"['bulk_modulus_fcc', 'cohesive_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-358.5491414427248,345.8054670501517
1066,"['lattice_constant_sc', 'c12_fcc', 'surface_energy_100_fcc']",-358.5614723851358,322.18760513187453
1217,"['bulk_modulus_bcc', 'bulk_modulus_sc', 'relaxed_formation_potential_energy_fcc']",-358.6517102849825,317.8076876208141
37,"['lattice_constant_bcc', 'c44_bcc']",-358.6996262834699,359.4632057074943
829,"['lattice_constant_fcc', 'c12_sc', 'extr_stack_fault_energy_fcc']",-358.7495981188175,330.81037596953973
1093,"['lattice_constant_sc', 'c44_bcc', 'surface_energy_100_fcc']",-358.8203522642587,335.92126490392934
2611,"['c44_bcc', 'cohesive_energy_fcc', 'surface_energy_100_fcc']",-358.9492619188227,361.4756512327295
652,"['lattice_constant_fcc', 'lattice_constant_sc', 'bulk_modulus_fcc']",-358.97971228881886,350.33963910473227
987,"['lattice_constant_sc', 'bulk_modulus_sc', 'unrelaxed_formation_potential_energy_fcc']",-358.98181479755243,320.01277421452494
1779,"['bulk_modulus_sc', 'surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",-358.9829143047708,312.04559167877966
961,"['lattice_constant_sc', 'bulk_modulus_fcc', 'surface_energy_100_fcc']",-358.9947077901192,314.40681247538254
1927,"['c11_bcc', 'cohesive_energy_fcc', 'thermal_expansion_coeff_fcc']",-359.0113114156878,370.89477624397847
2633,"['c44_bcc', 'surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",-359.0162927779724,326.83097555014024
2640,"['c44_bcc', 'ideal_surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",-359.06944874593296,328.05596077853056
960,"['lattice_constant_sc', 'bulk_modulus_fcc', 'thermal_expansion_coeff_fcc']",-359.12426741037365,318.9204946746525
1101,"['lattice_constant_sc', 'c44_bcc', 'relaxation_volume_fcc']",-359.18578422784265,338.89230947492047
269,"['c44_bcc', 'relaxed_formation_potential_energy_fcc']",-359.22160448291385,332.5502198988443
1500,"['bulk_modulus_fcc', 'c12_bcc', 'relaxation_volume_fcc']",-359.250400074454,318.53135911538925
22,['relaxed_formation_potential_energy_fcc'],-359.2651491403533,318.1160166036984
1634,"['bulk_modulus_sc', 'c11_bcc', 'unstable_stack_energy_fcc']",-359.2804968495302,441.9398926821237
2075,"['c11_fcc', 'c44_sc', 'unstable_stack_energy_slip_fraction_fcc']",-359.2958413645359,329.16451058505277
981,"['lattice_constant_sc', 'bulk_modulus_sc', 'surface_energy_100_fcc']",-359.34706515345096,317.61696191465563
292,"['c44_sc', 'relaxed_formation_potential_energy_fcc']",-359.34812425092133,318.65401746210574
309,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc']",-359.34920995217635,472.31367025194913
2606,"['c44_bcc', 'c44_sc', 'relaxed_formation_potential_energy_fcc']",-359.36493137260425,333.9779968718756
1619,"['bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc', 'relaxation_volume_fcc']",-359.40018757825567,320.291303112074
1035,"['lattice_constant_sc', 'c11_sc', 'surface_energy_100_fcc']",-359.42929994389203,293.3788957901025
1190,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'cohesive_energy_fcc']",-359.435207802902,364.40802157936713
1578,"['bulk_modulus_fcc', 'thermal_expansion_coeff_fcc', 'extr_stack_fault_energy_fcc']",-359.4721238865318,372.8599320140217
1490,"['bulk_modulus_fcc', 'c12_bcc', 'cohesive_energy_fcc']",-359.4745332229397,365.4963013195551
572,"['lattice_constant_bcc', 'c44_bcc', 'relaxation_volume_fcc']",-359.5406897478905,354.80345103033284
837,"['lattice_constant_fcc', 'c44_bcc', 'c44_sc']",-359.5620094082035,355.42656268324424
2226,"['c11_sc', 'thermal_expansion_coeff_fcc', 'surface_energy_100_fcc']",-359.6118512631815,303.1216653584991
2389,"['c12_bcc', 'unrelaxed_formation_potential_energy_fcc', 'relaxation_volume_fcc']",-359.6306943489535,316.0112134204111
2332,"['c12_bcc', 'c44_sc', 'relaxed_formation_potential_energy_fcc']",-359.6517357873788,320.7666354734466
1756,"['bulk_modulus_sc', 'cohesive_energy_fcc', 'thermal_expansion_coeff_fcc']",-359.6882312741008,368.12185302722986
1566,"['bulk_modulus_fcc', 'cohesive_energy_fcc', 'thermal_expansion_coeff_fcc']",-359.7296953277144,369.1691830383913
2548,"['c12_sc', 'thermal_expansion_coeff_fcc', 'unrelaxed_formation_potential_energy_fcc']",-359.8136107032414,309.2275427679635
2852,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-359.899595826343,442.4585286524627
801,"['lattice_constant_fcc', 'c12_bcc', 'unstable_stack_energy_fcc']",-359.9250472149086,437.1581528159561
2381,"['c12_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxed_formation_potential_energy_fcc']",-359.93145572997753,322.5932724489971
2218,"['c11_sc', 'cohesive_energy_fcc', 'ideal_surface_energy_100_fcc']",-360.02473114549616,308.4592527099048
1636,"['bulk_modulus_sc', 'c11_bcc', 'relaxed_formation_potential_energy_fcc']",-360.0305665032164,314.70255414151694
2401,"['c12_fcc', 'c12_sc', 'relaxed_formation_potential_energy_fcc']",-360.0464120853948,314.9735776631151
2612,"['c44_bcc', 'cohesive_energy_fcc', 'ideal_surface_energy_100_fcc']",-360.07213434876303,365.5920337125533
1116,"['lattice_constant_sc', 'c44_sc', 'surface_energy_100_fcc']",-360.0746387119302,324.59653427966975
802,"['lattice_constant_fcc', 'c12_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-360.1215940023851,322.8396600688117
1786,"['bulk_modulus_sc', 'ideal_surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",-360.13707965277337,313.0769649723083
2836,"['thermal_expansion_coeff_fcc', 'surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",-360.1680451696312,327.30814659179697
2731,"['c44_sc', 'cohesive_energy_fcc', 'thermal_expansion_coeff_fcc']",-360.2250225304602,368.5149460827351
2897,"['ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-360.25768653293636,322.4108827546016
962,"['lattice_constant_sc', 'bulk_modulus_fcc', 'ideal_surface_energy_100_fcc']",-360.283009320372,314.6196574147932
1873,"['c11_bcc', 'c12_fcc', 'relaxed_formation_potential_energy_fcc']",-360.28626849937376,317.30215540090546
2477,"['c12_fcc', 'extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-360.3127436538909,320.1924184981379
1302,"['bulk_modulus_bcc', 'c12_fcc', 'relaxed_formation_potential_energy_fcc']",-360.32041265699695,321.12403495850737
1266,"['bulk_modulus_bcc', 'c11_sc', 'surface_energy_100_fcc']",-360.322757164431,295.49613988226747
2486,"['c12_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxed_formation_potential_energy_fcc']",-360.33751425712273,320.28323235395237
751,"['lattice_constant_fcc', 'c11_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-360.3460501536424,328.8888165970223
1800,"['bulk_modulus_sc', 'unstable_stack_energy_fcc', 'relaxation_volume_fcc']",-360.3575063730527,372.68377334289977
2231,"['c11_sc', 'thermal_expansion_coeff_fcc', 'relaxed_formation_potential_energy_fcc']",-360.3959125246966,302.73302014314055
1067,"['lattice_constant_sc', 'c12_fcc', 'ideal_surface_energy_100_fcc']",-360.5403770538454,322.2291145893792
2349,"['c12_bcc', 'thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc']",-360.5483107957805,481.54179219566817
955,"['lattice_constant_sc', 'bulk_modulus_fcc', 'c12_sc']",-360.59720483623676,290.9611909591953
1439,"['bulk_modulus_fcc', 'c11_bcc', 'cohesive_energy_fcc']",-360.60730455575674,362.87918000777404
1094,"['lattice_constant_sc', 'c44_bcc', 'ideal_surface_energy_100_fcc']",-360.6839625626669,336.4517586791784
193,"['c11_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-360.6996901113472,330.04799359535605
2599,"['c44_bcc', 'c44_sc', 'cohesive_energy_fcc']",-360.7033930894908,380.6879317437241
967,"['lattice_constant_sc', 'bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc']",-360.8143892797647,315.7373137910934
654,"['lattice_constant_fcc', 'lattice_constant_sc', 'c11_bcc']",-360.82417290305244,351.49491603416425
2239,"['c11_sc', 'surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",-360.9477659002768,296.3650488165184
810,"['lattice_constant_fcc', 'c12_fcc', 'c44_sc']",-360.95977793597444,331.1180647436107
1835,"['c11_bcc', 'c11_sc', 'cohesive_energy_fcc']",-360.96461027661803,318.086592800183
2934,"['unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",-360.99171317214007,397.70936758663294
2126,"['c11_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",-361.03293835461307,323.914294454558
1271,"['bulk_modulus_bcc', 'c11_sc', 'relaxed_formation_potential_energy_fcc']",-361.0499604695371,298.1828987538145
1711,"['bulk_modulus_sc', 'c12_sc', 'surface_energy_100_fcc']",-361.2187207389015,286.7299961570352
1796,"['bulk_modulus_sc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-361.28841510430624,403.4422427104613
2442,"['c12_fcc', 'cohesive_energy_fcc', 'surface_energy_100_fcc']",-361.37551598321164,339.8091572718536
1899,"['c11_bcc', 'c44_bcc', 'unstable_stack_energy_slip_fraction_fcc']",-361.377824793756,308.41490714254405
61,"['lattice_constant_fcc', 'c44_bcc']",-361.51174144039027,358.5461876617057
2615,"['c44_bcc', 'cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-361.5143228839435,335.8963976958409
2385,"['c12_bcc', 'relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-361.60813483198655,316.5137704563677
88,"['lattice_constant_sc', 'thermal_expansion_coeff_fcc']",-361.6438977086262,342.6130994204226
982,"['lattice_constant_sc', 'bulk_modulus_sc', 'ideal_surface_energy_100_fcc']",-361.6697214571544,318.34611919829456
1995,"['c11_fcc', 'c11_sc', 'relaxed_formation_potential_energy_fcc']",-361.7173144749633,294.1481749143781
2490,"['c12_fcc', 'relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-361.7584350388941,318.5992701909203
1036,"['lattice_constant_sc', 'c11_sc', 'ideal_surface_energy_100_fcc']",-361.8168264744958,293.00025140405177
1750,"['bulk_modulus_sc', 'c44_sc', 'unstable_stack_energy_fcc']",-361.82320797234524,427.6989239876659
1805,"['bulk_modulus_sc', 'relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-361.82816078121675,314.22388533851836
114,"['bulk_modulus_bcc', 'unstable_stack_energy_fcc']",-361.9432462635209,485.3651441976587
361,"['lattice_constant_bcc', 'lattice_constant_fcc', 'c44_bcc']",-361.97110870825236,358.2184625144862
1842,"['c11_bcc', 'c11_sc', 'relaxed_formation_potential_energy_fcc']",-361.98990784469487,296.39566988970836
296,"['cohesive_energy_fcc', 'thermal_expansion_coeff_fcc']",-362.01225893883975,368.77486445175373
2437,"['c12_fcc', 'c44_sc', 'relaxed_formation_potential_energy_fcc']",-362.0251467369024,321.6366010848852
2372,"['c12_bcc', 'extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-362.0265488515628,322.4350816189818
1287,"['bulk_modulus_bcc', 'c12_bcc', 'relaxed_formation_potential_energy_fcc']",-362.13456948698007,308.87630994644013
2246,"['c11_sc', 'ideal_surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",-362.2050004160251,296.8173635351453
34,"['lattice_constant_bcc', 'c12_bcc']",-362.2114494235601,351.023838417866
242,"['c12_fcc', 'relaxed_formation_potential_energy_fcc']",-362.2214403055668,320.3484809058946
1943,"['c11_bcc', 'thermal_expansion_coeff_fcc', 'unrelaxed_formation_potential_energy_fcc']",-362.2669788562434,331.8471225550001
227,"['c12_bcc', 'relaxed_formation_potential_energy_fcc']",-362.2785982188674,319.46828156032075
1117,"['lattice_constant_sc', 'c44_sc', 'ideal_surface_energy_100_fcc']",-362.37951393496076,325.3718197938379
1147,"['lattice_constant_sc', 'surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-362.4591884088767,315.1315736448591
939,"['lattice_constant_sc', 'bulk_modulus_bcc', 'thermal_expansion_coeff_fcc']",-362.55894558129074,345.7424627679773
1792,"['bulk_modulus_sc', 'extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-362.57595691415975,321.5190964894009
848,"['lattice_constant_fcc', 'c44_bcc', 'relaxation_volume_fcc']",-362.6104970130137,350.8273277462602
775,"['lattice_constant_fcc', 'c11_sc', 'c12_fcc']",-362.6262142638472,300.724710076139
797,"['lattice_constant_fcc', 'c12_bcc', 'thermal_expansion_coeff_fcc']",-362.6307157942754,347.08138640733773
999,"['lattice_constant_sc', 'c11_bcc', 'thermal_expansion_coeff_fcc']",-362.69776485670684,345.94237756691166
157,"['bulk_modulus_sc', 'relaxed_formation_potential_energy_fcc']",-362.7317487372582,319.5494380913388
1095,"['lattice_constant_sc', 'c44_bcc', 'extr_stack_fault_energy_fcc']",-362.7691641047375,358.12971613965
2205,"['c11_sc', 'c44_sc', 'cohesive_energy_fcc']",-362.7780066962139,312.14068110457947
792,"['lattice_constant_fcc', 'c12_bcc', 'c12_sc']",-362.8082676072357,327.3871685601394
2941,"['unstable_stack_energy_slip_fraction_fcc', 'relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-362.8554236831629,315.9028350576936
